ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity,moneyness,log_moneyness,sqrt_T,moneyness_T_interaction
SPY,2026-03-20,295.0,365.46,368.26,366.86,383.12,1.0,17.0,662.2899780273438,0.010958904109589,2.2450507729740465,0.8087281369625534,0.10468478451804254,0.02460329614218124
SPY,2026-03-20,300.0,360.47,363.26,361.865,368.45,3.0,78.0,662.2899780273438,0.010958904109589,2.207633260091146,0.7919210186461723,0.10468478451804254,0.02419324120647822
SPY,2026-03-20,305.0,371.24,374.04,372.64,388.95,7.0,8.0,662.2899780273438,0.010958904109589,2.171442550909324,0.7753917166949617,0.10468478451804254,0.023796630694896608
SPY,2026-03-20,310.0,354.53,358.03,356.28,368.15,1.0,1.0,662.2899780273438,0.010958904109589,2.1364192839591736,0.7591311958231814,0.10468478451804254,0.023412814070785375
SPY,2026-03-20,315.0,345.47,348.27,346.87,381.06,8.0,34.0,662.2899780273438,0.010958904109589,2.1025078667534722,0.7431308544767402,0.10468478451804254,0.023041182101407827
SPY,2026-03-20,320.0,340.48,343.27,341.875,349.99,3.0,31.0,662.2899780273438,0.010958904109589,2.069656181335449,0.727382497508601,0.10468478451804254,0.02268116363107333
SPY,2026-03-20,325.0,335.47,338.27,336.87,363.72,10.0,13.0,662.2899780273438,0.010958904109589,2.0378153170072117,0.7118783109726359,0.10468478451804254,0.02233222265213374
SPY,2026-03-20,330.0,362.25,365.06,363.655,366.54,1.0,19.0,662.2899780273438,0.010958904109589,2.006939327355587,0.6966108388418473,0.10468478451804254,0.021993855642252928
SPY,2026-03-20,335.0,356.48,359.29,357.885,359.1,5.0,2.0,662.2899780273438,0.010958904109589,1.976985009036847,0.6815729614773068,0.10468478451804254,0.021665589140129747
SPY,2026-03-20,340.0,320.48,323.28,321.88,337.59,6.0,27.0,662.2899780273438,0.010958904109589,1.9479117000804227,0.6667578756921662,0.10468478451804254,0.021346977535127837
SPY,2026-03-20,345.0,315.48,318.28,316.88,332.68,2.0,40.0,662.2899780273438,0.010958904109589,1.9196810957314312,0.6521590762710135,0.10468478451804254,0.021037601049111496
SPY,2026-03-20,350.0,311.63,312.13,311.88,319.68,1.0,460.0,662.2899780273438,0.010958904109589,1.892257080078125,0.6377703388189139,0.10468478451804254,0.020737063891267046
SPY,2026-03-20,355.0,306.64,307.13,306.885,326.75,1198.0,613.0,662.2899780273438,0.010958904109589,1.8656055719080105,0.6235857038269574,0.10468478451804254,0.02044499256885483
SPY,2026-03-20,360.0,301.64,302.13,301.885,321.78,1008.0,635.0,662.2899780273438,0.010958904109589,1.8396943834092883,0.6095994618522176,0.10468478451804254,0.02016103433873185
SPY,2026-03-20,365.0,295.49,298.29,296.89,316.83,4.0,63.0,662.2899780273438,0.010958904109589,1.8144930904858734,0.5958061397198818,0.10468478451804254,0.01988485578614648
SPY,2026-03-20,370.0,291.64,292.14,291.89,305.1,3.0,874.0,662.2899780273438,0.010958904109589,1.7899729135874156,0.5822004876641032,0.10468478451804254,0.019616141518766124
SPY,2026-03-20,375.0,285.5,288.29,286.895,298.58,2.0,61.0,662.2899780273438,0.010958904109589,1.7661066080729166,0.5687774673319624,0.10468478451804254,0.019354592965182573
SPY,2026-03-20,380.0,281.65,282.14,281.895,296.05,2.0,108.0,662.2899780273438,0.010958904109589,1.742868363229852,0.5555322405819418,0.10468478451804254,0.01909992726827228
SPY,2026-03-20,385.0,276.65,277.15,276.9,289.46,2.0,176.0,662.2899780273438,0.010958904109589,1.7202337091619317,0.542460159014589,0.10468478451804254,0.018851876264788223
SPY,2026-03-20,390.0,271.66,272.15,271.905,278.6,2.0,1553.0,662.2899780273438,0.010958904109589,1.698179430839343,0.5295567541786811,0.10468478451804254,0.018610185543444784
SPY,2026-03-20,395.0,266.66,267.15,266.905,284.52,20.0,1155.0,662.2899780273438,0.010958904109589,1.6766834886768196,0.5168177284012514,0.10468478451804254,0.01837461357454042
SPY,2026-03-20,400.0,261.66,262.16,261.91,263.07,12.0,413.0,662.2899780273438,0.010958904109589,1.6557249450683593,0.5042389461943912,0.10468478451804254,0.018144930904858664
SPY,2026-03-20,405.0,256.67,257.16,256.915,263.72,2.0,422.0,662.2899780273438,0.010958904109589,1.6352838963638117,0.49181642619583404,0.10468478451804254,0.017920919412206086
SPY,2026-03-20,410.0,250.52,253.32,251.92,261.5,5.0,29.0,662.2899780273438,0.010958904109589,1.6153414098227896,0.4795463336040197,0.10468478451804254,0.017702371614496257
SPY,2026-03-20,415.0,245.52,248.33,246.925,260.86,2.0,10.0,662.2899780273438,0.010958904109589,1.5958794651261294,0.4674249730716749,0.10468478451804254,0.017489090028779436
SPY,2026-03-20,420.0,241.67,242.17,241.92,256.13,4.0,106.0,662.2899780273438,0.010958904109589,1.576880900065104,0.4554487820249592,0.10468478451804254,0.01728088657605587
SPY,2026-03-20,425.0,236.7,237.17,236.935,253.32,3.0,124.0,662.2899780273438,0.010958904109589,1.5583293600643382,0.4436143243779564,0.10468478451804254,0.01707758202810227
SPY,2026-03-20,430.0,231.68,232.18,231.93,244.64,22.0,702.0,662.2899780273438,0.010958904109589,1.5402092512263807,0.4319182846147651,0.10468478451804254,0.01687900549289178
SPY,2026-03-20,435.0,226.68,227.18,226.93,241.83,25.0,1107.0,662.2899780273438,0.010958904109589,1.5225056966145833,0.42035746221368914,0.10468478451804254,0.01668499393550222
SPY,2026-03-20,440.0,221.71,222.19,221.95,224.11,12.0,42.0,662.2899780273438,0.010958904109589,1.5052044955166903,0.40892876639006637,0.10468478451804254,0.016495391731689693
SPY,2026-03-20,445.0,216.7,217.19,216.945,217.35,6.0,547.0,662.2899780273438,0.010958904109589,1.488292085454705,0.39762921113613303,0.10468478451804254,0.01631005025155835
SPY,2026-03-20,450.0,211.72,212.2,211.96,225.82,1.0,291.0,662.2899780273438,0.010958904109589,1.4717555067274306,0.3864559105380078,0.10468478451804254,0.016128827470985478
SPY,2026-03-20,455.0,206.7,207.2,206.95,216.4,75.0,109.0,662.2899780273438,0.010958904109589,1.4555823692908654,0.3754060743514228,0.10468478451804254,0.015951587608666957
SPY,2026-03-20,460.0,201.71,202.21,201.96,221.61,1.0,716.0,662.2899780273438,0.010958904109589,1.4397608217985733,0.36447700381923254,0.10468478451804254,0.01577820078683362
SPY,2026-03-20,465.0,196.71,197.21,196.96,210.94,2002.0,1116.0,662.2899780273438,0.010958904109589,1.424279522639449,0.3536660877150169,0.10468478451804254,0.015608542713856916
SPY,2026-03-20,470.0,191.72,192.22,191.97,195.42,1.0,1741.0,662.2899780273438,0.010958904109589,1.4091276128241357,0.342970798598269,0.10468478451804254,0.015442494387113757
SPY,2026-03-20,475.0,186.73,187.23,186.98,188.69,8.0,987.0,662.2899780273438,0.010958904109589,1.3942946905838816,0.332388689267732,0.10468478451804254,0.015279941814617823
SPY,2026-03-20,480.0,181.73,182.23,181.98,192.04,1.0,241.0,662.2899780273438,0.010958904109589,1.3797707875569662,0.3219173894004367,0.10468478451804254,0.015120775754048887
SPY,2026-03-20,485.0,175.59,178.39,176.99,179.38,2.0,68.0,662.2899780273438,0.010958904109589,1.3655463464481314,0.31155460236489,0.10468478451804254,0.014964891467924672
SPY,2026-03-20,490.0,171.75,172.25,172.0,180.03,10.0,349.0,662.2899780273438,0.010958904109589,1.3516122000558035,0.3012981021977009,0.10468478451804254,0.014812188493762174
SPY,2026-03-20,495.0,166.77,167.26,167.015,187.22,1.0,598.0,662.2899780273438,0.010958904109589,1.3379595515703915,0.291145730733683,0.10468478451804254,0.014662570428168618
SPY,2026-03-20,500.0,161.77,162.27,162.02,166.9,45.0,1324.0,662.2899780273438,0.010958904109589,1.3245799560546876,0.28109539488018154,0.10468478451804254,0.014515944723886932
SPY,2026-03-20,505.0,156.77,157.28,157.025,157.71,1.0,335.0,662.2899780273438,0.010958904109589,1.311465303024443,0.2711450640270133,0.10468478451804254,0.014372222498897951
SPY,2026-03-20,510.0,151.78,152.29,152.035,157.41,8.0,262.0,662.2899780273438,0.010958904109589,1.2986078000536152,0.2612927675840018,0.10468478451804254,0.014231318356751893
SPY,2026-03-20,515.0,146.81,147.3,147.055,147.6,3.0,322.0,662.2899780273438,0.010958904109589,1.2859999573346481,0.25153659263863715,0.10468478451804254,0.014093150217365954
SPY,2026-03-20,520.0,141.8,142.3,142.05,142.02,12.0,315.0,662.2899780273438,0.010958904109589,1.2736345731295071,0.24187468172690013,0.10468478451804254,0.013957639157583586
SPY,2026-03-20,525.0,136.81,137.32,137.065,137.72,17.0,590.0,662.2899780273438,0.010958904109589,1.2615047200520833,0.23230523071074943,0.10468478451804254,0.013824709260844696
SPY,2026-03-20,530.0,131.82,132.33,132.075,132.13,8.0,2153.0,662.2899780273438,0.010958904109589,1.2496037321270637,0.2228264867562057,0.10468478451804254,0.01369428747536503
SPY,2026-03-20,535.0,126.84,127.33,127.085,127.45,524.0,1752.0,662.2899780273438,0.010958904109589,1.2379251925744743,0.2134367464063667,0.10468478451804254,0.01356630348026816
SPY,2026-03-20,540.0,121.86,122.34,122.1,122.51,525.0,513.0,662.2899780273438,0.010958904109589,1.2264629222728587,0.2041343537440531,0.10468478451804254,0.013440689559154565
SPY,2026-03-20,545.0,116.87,117.36,117.115,117.15,1015.0,318.0,662.2899780273438,0.010958904109589,1.2152109688575115,0.19491769863912914,0.10468478451804254,0.013317380480630211
SPY,2026-03-20,550.0,111.88,112.37,112.125,112.03,5160.0,1083.0,662.2899780273438,0.010958904109589,1.2041635964133524,0.1857852150758567,0.10468478451804254,0.013196313385351757
SPY,2026-03-20,555.0,106.9,107.39,107.145,107.55,290.0,202.0,662.2899780273438,0.010958904109589,1.1933152757249437,0.1767353795559387,0.10468478451804254,0.013077427679177415
SPY,2026-03-20,560.0,101.92,102.41,102.165,102.11,1048.0,1716.0,662.2899780273438,0.010958904109589,1.1826606750488282,0.1677667095731784,0.10468478451804254,0.012960664932041904
SPY,2026-03-20,565.0,96.94,97.42,97.18,97.34,1222.0,719.0,662.2899780273438,0.010958904109589,1.1721946513758297,0.15887776215593233,0.10468478451804254,0.012845968782200824
SPY,2026-03-20,570.0,91.97,92.44,92.205,92.13,1854.0,2061.0,662.2899780273438,0.010958904109589,1.1619122421532346,0.1500671324737774,0.10468478451804254,0.012733284845514852
SPY,2026-03-20,575.0,86.99,87.46,87.225,88.25,1197.0,1171.0,662.2899780273438,0.010958904109589,1.1518086574388586,0.14133345250502274,0.10468478451804254,0.012622560629466897
SPY,2026-03-20,580.0,81.99,82.49,82.24,84.38,86.0,2625.0,662.2899780273438,0.010958904109589,1.1418792724609375,0.13267538976190818,0.10468478451804254,0.012513745451626665
SPY,2026-03-20,585.0,77.04,77.52,77.28,77.57,23.0,1705.0,662.2899780273438,0.010958904109589,1.132119620559562,0.12409164607051683,0.10468478451804254,0.012406790362296524
SPY,2026-03-20,590.0,72.06,72.56,72.31,72.55,22.0,3257.0,662.2899780273438,0.010958904109589,1.1225253864870233,0.11558095640260807,0.10468478451804254,0.01230164807109062
SPY,2026-03-20,595.0,67.08,67.62,67.35,67.52,8.0,4352.0,662.2899780273438,0.010958904109589,1.1130924000459559,0.10714208775674348,0.10468478451804254,0.012198272877215909
SPY,2026-03-20,600.0,62.16,62.67,62.415,63.0,33.0,5087.0,662.2899780273438,0.010958904109589,1.103816630045573,0.0987738380862269,0.10468478451804254,0.01209662060323911
SPY,2026-03-20,605.0,57.23,57.75,57.489999999999995,59.65,2.0,1494.0,662.2899780273438,0.010958904109589,1.094694178557593,0.09047503527153179,0.10468478451804254,0.011996648532137959
SPY,2026-03-20,610.0,52.33,52.85,52.59,53.05,33.0,3194.0,662.2899780273438,0.010958904109589,1.085721275454662,0.08224453613501632,0.10468478451804254,0.011898315347448304
SPY,2026-03-20,611.0,50.18,52.98,51.58,51.82,2.0,3.0,662.2899780273438,0.010958904109589,1.0839443175570274,0.08060653413077787,0.10468478451804254,0.01187884183624135
SPY,2026-03-20,612.0,49.21,52.01,50.61,66.81,,8.0,662.2899780273438,0.010958904109589,1.082173166711346,0.07897121079004706,0.10468478451804254,0.01185943196395991
SPY,2026-03-20,613.0,48.24,51.04,49.64,71.57,1.0,3.0,662.2899780273438,0.010958904109589,1.0804077944981139,0.07733855736616191,0.10468478451804254,0.011840085419157367
SPY,2026-03-20,615.0,47.46,47.99,47.725,48.43,13.0,1933.0,662.2899780273438,0.010958904109589,1.0768942732151932,0.07408122549585543,0.10468478451804254,0.01180158107633084
SPY,2026-03-20,616.0,45.33,48.13,46.73,53.76,32.0,37.0,662.2899780273438,0.010958904109589,1.0751460682262073,0.07245652976885336,0.10468478451804254,0.011782422665492637
SPY,2026-03-20,617.0,44.37,47.17,45.77,70.64,,3.0,662.2899780273438,0.010958904109589,1.0734035300281097,0.07083446939698536,0.10468478451804254,0.01176332635647239
SPY,2026-03-20,618.0,43.41,46.2,44.805,47.5,1.0,10.0,662.2899780273438,0.010958904109589,1.0716666311122067,0.06921503584468247,0.10468478451804254,0.01174429184780496
SPY,2026-03-20,620.0,42.62,43.18,42.9,43.39,289.0,8391.0,662.2899780273438,0.010958904109589,1.0682096419795868,0.06598401526323609,0.10468478451804254,0.011706407035392687
SPY,2026-03-20,623.0,38.65,41.44,40.045,50.39,1.0,2.0,662.2899780273438,0.010958904109589,1.0630657753247894,0.06115697451492017,0.10468478451804254,0.011650035893970252
SPY,2026-03-20,624.0,37.71,40.51,39.11,64.93,2.0,2.0,662.2899780273438,0.010958904109589,1.0613621442745893,0.05955312493294553,0.10468478451804254,0.011631365964652989
SPY,2026-03-20,625.0,37.89,38.46,38.175,38.55,198.0,3802.0,662.2899780273438,0.010958904109589,1.05966396484375,0.057951843565971765,0.10468478451804254,0.011612755779109545
SPY,2026-03-20,626.0,36.95,37.52,37.235,39.67,4.0,4.0,662.2899780273438,0.010958904109589,1.0579712109063,0.056353122202274765,0.10468478451804254,0.0115942050510279
SPY,2026-03-20,627.0,36.03,36.6,36.315,51.8,2.0,4.0,662.2899780273438,0.010958904109589,1.0562838565029407,0.0547569526694526,0.10468478451804254,0.011575713495922594
SPY,2026-03-20,628.0,35.1,35.68,35.39,35.54,27.0,9.0,662.2899780273438,0.010958904109589,1.0546018758397193,0.05316332683417453,0.10468478451804254,0.011557280831120167
SPY,2026-03-20,629.0,34.18,34.76,34.47,40.39,1.0,1.0,662.2899780273438,0.010958904109589,1.052925243286715,0.051572236601932796,0.10468478451804254,0.011538906775744779
SPY,2026-03-20,630.0,33.27,33.85,33.56,33.66,328.0,9212.0,662.2899780273438,0.010958904109589,1.0512539333767361,0.04998367391679487,0.10468478451804254,0.011520591050703913
SPY,2026-03-20,631.0,32.38,32.94,32.66,39.13,11.0,6.0,662.2899780273438,0.010958904109589,1.0495879208040313,0.048397630761160076,0.10468478451804254,0.011502333378674272
SPY,2026-03-20,632.0,31.46,32.04,31.75,36.8,4.0,3.0,662.2899780273438,0.010958904109589,1.0479271804230124,0.04681409915551591,0.10468478451804254,0.011484133484087763
SPY,2026-03-20,633.0,30.61,31.15,30.88,39.85,1.0,2.0,662.2899780273438,0.010958904109589,1.0462716872469886,0.0452330711581971,0.10468478451804254,0.01146599109311764
SPY,2026-03-20,634.0,29.68,30.27,29.975,36.31,1.0,2.0,662.2899780273438,0.010958904109589,1.0446214164469145,0.04365453886514741,0.10468478451804254,0.011447905933664774
SPY,2026-03-20,635.0,28.82,29.39,29.105,29.42,141.0,1186.0,662.2899780273438,0.010958904109589,1.0429763433501476,0.042078494409681505,0.10468478451804254,0.011429877735344039
SPY,2026-03-20,636.0,27.93,28.52,28.225,30.05,12.0,2.0,662.2899780273438,0.010958904109589,1.0413364434392198,0.040504929962251184,0.10468478451804254,0.011411906229470858
SPY,2026-03-20,638.0,26.23,26.78,26.505000000000003,33.9,2.0,4.0,662.2899780273438,0.010958904109589,1.0380720658735796,0.0373652099575834,0.10468478451804254,0.011376132228751513
SPY,2026-03-20,639.0,25.43,25.96,25.695,25.99,3.0,21.0,662.2899780273438,0.010958904109589,1.0364475399488948,0.035799038924838496,0.10468478451804254,0.011358329204919353
SPY,2026-03-20,640.0,24.61,25.12,24.865,25.0,248.0,3047.0,662.2899780273438,0.010958904109589,1.0348280906677245,0.034235316948655614,0.10468478451804254,0.011340581815536665
SPY,2026-03-20,641.0,23.75,24.29,24.02,24.64,16.0,29.0,662.2899780273438,0.010958904109589,1.033213694270427,0.032674036381703214,0.10468478451804254,0.011322889800223815
SPY,2026-03-20,642.0,22.96,23.48,23.22,24.34,26.0,27.0,662.2899780273438,0.010958904109589,1.0316043271453952,0.031115189612412,0.10468478451804254,0.011305252900223465
SPY,2026-03-20,643.0,22.15,22.64,22.395,22.36,19.0,12.0,662.2899780273438,0.010958904109589,1.0299999658279062,0.02955876906475376,0.10468478451804254,0.01128767085838797
SPY,2026-03-20,644.0,21.35,21.87,21.61,21.54,21.0,53.0,662.2899780273438,0.010958904109589,1.028400586998981,0.028004767198019604,0.10468478451804254,0.011270143419166871
SPY,2026-03-20,645.0,20.56,21.0,20.78,20.95,811.0,4162.0,662.2899780273438,0.010958904109589,1.026806167484254,0.026453176506600777,0.10468478451804254,0.01125267032859452
SPY,2026-03-20,646.0,19.78,20.3,20.04,20.0,18.0,64.0,662.2899780273438,0.010958904109589,1.025216684252854,0.02490398951977135,0.10468478451804254,0.01123525133427781
SPY,2026-03-20,647.0,19.16,19.38,19.27,20.0,6.0,100.0,662.2899780273438,0.010958904109589,1.0236321144162963,0.02335719880147262,0.10468478451804254,0.011217886185384027
SPY,2026-03-20,648.0,18.26,18.78,18.520000000000003,20.33,70.0,12.0,662.2899780273438,0.010958904109589,1.0220524352273823,0.02181279695009853,0.10468478451804254,0.011200574632628805
SPY,2026-03-20,649.0,17.44,18.01,17.725,19.48,4.0,84.0,662.2899780273438,0.010958904109589,1.020477624079112,0.02027077659828317,0.10468478451804254,0.011183316428264199
SPY,2026-03-20,650.0,16.78,17.21,16.995,17.22,1148.0,24865.0,662.2899780273438,0.010958904109589,1.0189076585036059,0.018731130412690547,0.10468478451804254,0.01116611132606687
SPY,2026-03-20,651.0,16.05,16.5,16.275,16.55,60.0,24.0,662.2899780273438,0.010958904109589,1.017342516171035,0.017193851093804044,0.10468478451804254,0.01114895908132637
SPY,2026-03-20,652.0,15.35,15.86,15.605,15.54,34.0,33.0,662.2899780273438,0.010958904109589,1.015782174888564,0.01565893137572029,0.10468478451804254,0.011131859450833536
SPY,2026-03-20,653.0,14.66,15.13,14.895,14.85,18.0,52.0,662.2899780273438,0.010958904109589,1.0142266125993014,0.014126364025942233,0.10468478451804254,0.011114812192869014
SPY,2026-03-20,654.0,13.96,14.45,14.205,15.0,114.0,26.0,662.2899780273438,0.010958904109589,1.0126758073812596,0.012596141845174599,0.10468478451804254,0.011097817067191844
SPY,2026-03-20,655.0,13.31,13.8,13.555,13.95,412.0,3356.0,662.2899780273438,0.010958904109589,1.0111297374463264,0.011068257667121377,0.10468478451804254,0.011080873835028192
SPY,2026-03-20,656.0,12.64,13.14,12.89,12.81,39.0,34.0,662.2899780273438,0.010958904109589,1.0095883811392434,0.009542704358284106,0.10468478451804254,0.01106398225906016
SPY,2026-03-20,657.0,11.94,12.43,12.185,12.19,94.0,51.0,662.2899780273438,0.010958904109589,1.0080517169365963,0.008019474817762797,0.10468478451804254,0.011047142103414712
SPY,2026-03-20,658.0,11.52,11.59,11.555,11.55,99.0,92.0,662.2899780273438,0.010958904109589,1.0065197234458112,0.006498561977056065,0.10468478451804254,0.011030353133652684
SPY,2026-03-20,659.0,10.9,10.97,10.935,10.91,360.0,49.0,662.2899780273438,0.010958904109589,1.0049923794041635,0.004979958799866041,0.10468478451804254,0.011013615116757915
SPY,2026-03-20,660.0,10.29,10.36,10.325,10.35,2406.0,11473.0,662.2899780273438,0.010958904109589,1.0034696636777936,0.003463658281902004,0.10468478451804254,0.010996927821126464
SPY,2026-03-20,661.0,9.7,9.77,9.735,9.78,1448.0,131.0,662.2899780273438,0.010958904109589,1.0019515552607319,0.001949653450686981,0.10468478451804254,0.010980291016555925
SPY,2026-03-20,662.0,9.13,9.2,9.165,9.13,2773.0,242.0,662.2899780273438,0.010958904109589,1.000438033273933,0.0004379373653649738,0.10468478451804254,0.010963704474234842
SPY,2026-03-20,663.0,8.57,8.63,8.600000000000001,8.61,5097.0,387.0,662.2899780273438,0.010958904109589,0.9989290769643194,-0.001071496883489222,0.10468478451804254,0.010947167966732226
SPY,2026-03-20,664.0,8.02,8.09,8.055,8.07,4663.0,740.0,662.2899780273438,0.010958904109589,0.9974246657038309,-0.002578656174060636,0.10468478451804254,0.010930681267987147
SPY,2026-03-20,665.0,7.52,7.56,7.539999999999999,7.54,12838.0,10047.0,662.2899780273438,0.010958904109589,0.9959247789884869,-0.004083547353480885,0.10468478451804254,0.010914244153298445
SPY,2026-03-20,666.0,6.98,7.04,7.01,7.02,2845.0,1112.0,662.2899780273438,0.010958904109589,0.9944293964374531,-0.005586177238015882,0.10468478451804254,0.010897856399314513
SPY,2026-03-20,667.0,6.48,6.54,6.51,6.53,6424.0,2564.0,662.2899780273438,0.010958904109589,0.9929384977921195,-0.007086552613250533,0.10468478451804254,0.010881517784023187
SPY,2026-03-20,668.0,6.0,6.06,6.029999999999999,6.08,5274.0,2563.0,662.2899780273438,0.010958904109589,0.9914520629151853,-0.008584680234272458,0.10468478451804254,0.010865228086741716
SPY,2026-03-20,669.0,5.54,5.59,5.5649999999999995,5.58,5300.0,2800.0,662.2899780273438,0.010958904109589,0.9899700717897515,-0.010080566825855213,0.10468478451804254,0.010848987088106825
SPY,2026-03-20,670.0,5.1,5.15,5.125,5.12,48497.0,21951.0,662.2899780273438,0.010958904109589,0.9884925045184235,-0.011574219082638492,0.10468478451804254,0.010832794570064874
SPY,2026-03-20,671.0,4.66,4.72,4.6899999999999995,4.69,4245.0,2974.0,662.2899780273438,0.010958904109589,0.9870193413224199,-0.013065643669308588,0.10468478451804254,0.010816650315862094
SPY,2026-03-20,672.0,4.25,4.3,4.275,4.28,6644.0,3879.0,662.2899780273438,0.010958904109589,0.9855505625406901,-0.014554847220776343,0.10468478451804254,0.010800554110034919
